age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
34.9900016784668,Other/Unknown,3.0,10.0,NotMarried,White-Collar,Own-child,Amer-Indian-Eskimo,Female,16140.58984375,0.0,50.0099983215332,1.0,1.0
46.58000183105469,Self-Employed,2.0,9.0,Widowed,Sales,Wife,Black,Male,30639.19921875,0.0,40.0,1.0,1.0
51.0099983215332,Private,2.0,9.0,NotMarried,Military,Other-relative,Amer-Indian-Eskimo,Male,11252.8701171875,0.0,32.0099983215332,1.0,1.0
17.0,Self-Employed,3.0,10.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
31.010000228881836,Private,2.0,9.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,29924.91015625,0.0,39.9900016784668,1.0,1.0
44.79999923706055,Private,4.0,13.0,Married,Service,Husband,Amer-Indian-Eskimo,Female,14831.0595703125,0.0,50.0,1.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,Other,Own-child,Asian-Pac-Islander,Female,0.0,0.0,1.0,1.0,0.0
59.59000015258789,Self-Employed,3.0,12.0,Separated,Blue-Collar,Husband,Amer-Indian-Eskimo,Male,22356.130859375,0.0,35.02000045776367,1.0,1.0
40.0,Self-Employed,2.0,9.0,Married,Sales,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,40.0099983215332,1.0,0.0
31.0,Self-Employed,2.0,9.0,Widowed,Other,Husband,Amer-Indian-Eskimo,Female,26594.140625,0.0,40.0099983215332,1.0,1.0
42.58000183105469,Self-Employed,1.0,4.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,31488.779296875,0.0,40.0,1.0,1.0
57.119998931884766,Self-Employed,2.0,9.0,Widowed,Blue-Collar,Wife,Amer-Indian-Eskimo,Male,24807.640625,0.0,35.0,0.0,1.0
60.0,Self-Employed,2.0,9.0,NotMarried,White-Collar,Own-child,Amer-Indian-Eskimo,Female,15476.0703125,0.0,40.02000045776367,1.0,1.0
52.9900016784668,Private,5.0,14.0,Married,Military,Husband,Amer-Indian-Eskimo,Male,14334.349609375,0.0,50.0,1.0,1.0
36.2400016784668,Self-Employed,3.0,10.0,Married,Admin,Unmarried,Amer-Indian-Eskimo,Male,26324.130859375,0.029999999329447746,40.0099983215332,1.0,1.0
37.779998779296875,Self-Employed,2.0,9.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,29198.69921875,0.0,40.0,1.0,1.0
31.0,Self-Employed,2.0,9.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,19025.359375,0.0,45.0099983215332,1.0,1.0
29.059999465942383,Private,4.0,13.0,Married,Other,Husband,Amer-Indian-Eskimo,Female,22335.830078125,0.029999999329447746,39.9900016784668,1.0,1.0
25.239999771118164,Self-Employed,4.0,13.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,26009.0390625,0.0,40.0099983215332,1.0,1.0
46.11000061035156,Self-Employed,4.0,13.0,Married,Admin,Husband,Amer-Indian-Eskimo,Male,14470.66015625,1563.8800048828125,38.0099983215332,1.0,1.0
17.0,Other/Unknown,6.0,15.0,NotMarried,Admin,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
28.010000228881836,Self-Employed,2.0,9.0,NotMarried,White-Collar,Own-child,Amer-Indian-Eskimo,Female,16154.3798828125,0.05000000074505806,40.0099983215332,1.0,1.0
79.0,Self-Employed,3.0,10.0,NotMarried,Blue-Collar,Own-child,Amer-Indian-Eskimo,Female,14637.91015625,0.0,20.020000457763672,1.0,1.0
17.0,Self-Employed,2.0,9.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,31.15999984741211,1.0,0.0
29.0,Self-Employed,1.0,8.0,Married,Sales,Husband,Other,Female,32081.98046875,0.0,40.02000045776367,1.0,1.0
60.0099983215332,Self-Employed,1.0,4.0,Widowed,Sales,Husband,Amer-Indian-Eskimo,Female,27941.939453125,0.0,40.0099983215332,1.0,1.0
58.0,Self-Employed,1.0,8.0,NotMarried,Sales,Other-relative,Amer-Indian-Eskimo,Male,23395.80078125,0.0,24.010000228881836,1.0,1.0
59.20000076293945,Self-Employed,3.0,12.0,Married,Sales,Unmarried,Amer-Indian-Eskimo,Male,24002.7890625,2205.1298828125,18.010000228881836,1.0,1.0
44.0,Self-Employed,2.0,9.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,15907.900390625,0.0,65.0,1.0,1.0
47.0,Self-Employed,2.0,9.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,18190.279296875,0.0,48.0099983215332,1.0,1.0
59.0,Self-Employed,2.0,9.0,NotMarried,Service,Own-child,Amer-Indian-Eskimo,Female,15978.8603515625,0.009999999776482582,24.010000228881836,1.0,1.0
17.0,Self-Employed,5.0,14.0,Widowed,Military,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,8.140000343322754,1.0,0.0
29.450000762939453,Self-Employed,2.0,9.0,Widowed,Other,Not-in-family,Amer-Indian-Eskimo,Female,28392.490234375,0.0,40.02000045776367,1.0,1.0
68.0,Self-Employed,3.0,11.0,Separated,Military,Husband,Amer-Indian-Eskimo,Male,17328.099609375,0.05000000074505806,40.02000045776367,1.0,1.0
17.0,Self-Employed,3.0,10.0,NotMarried,Blue-Collar,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,12.229999542236328,1.0,0.0
23.0,Self-Employed,3.0,10.0,Married,Admin,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,40.0,1.0,0.0
41.77000045776367,Self-Employed,2.0,9.0,Married,Other,Wife,Amer-Indian-Eskimo,Male,30197.98046875,0.019999999552965164,33.0099983215332,1.0,1.0
60.97999954223633,Private,5.0,14.0,Married,Blue-Collar,Husband,Amer-Indian-Eskimo,Male,12538.91015625,1875.3800048828125,35.0,1.0,1.0
45.0,Other/Unknown,3.0,10.0,Married,White-Collar,Unmarried,Amer-Indian-Eskimo,Male,27665.490234375,0.0,35.029998779296875,1.0,1.0
17.0,Self-Employed,3.0,11.0,NotMarried,Admin,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,2.190000057220459,1.0,0.0
58.970001220703125,Self-Employed,3.0,10.0,Married,Service,Unmarried,Amer-Indian-Eskimo,Female,19742.099609375,0.0,39.9900016784668,1.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,Admin,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
51.91999816894531,Self-Employed,3.0,10.0,Married,White-Collar,Husband,Amer-Indian-Eskimo,Female,18463.359375,0.0,49.0099983215332,1.0,1.0
23.010000228881836,Self-Employed,2.0,9.0,NotMarried,White-Collar,Other-relative,Amer-Indian-Eskimo,Male,16829.26953125,0.0,40.02000045776367,1.0,1.0
48.2400016784668,Private,3.0,10.0,NotMarried,Blue-Collar,Not-in-family,Amer-Indian-Eskimo,Female,14216.2001953125,0.0,44.9900016784668,1.0,1.0
26.06999969482422,Self-Employed,3.0,10.0,Married,Other,Husband,Amer-Indian-Eskimo,Female,25177.900390625,0.0,40.0099983215332,1.0,1.0
24.0,Self-Employed,2.0,9.0,Married,Other,Wife,Amer-Indian-Eskimo,Female,0.15000000596046448,0.0,40.0,1.0,0.0
46.66999816894531,Self-Employed,3.0,10.0,Married,Blue-Collar,Unmarried,Amer-Indian-Eskimo,Female,25817.380859375,0.0,25.0,1.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,Admin,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
48.86000061035156,Self-Employed,3.0,10.0,Married,Sales,Unmarried,Amer-Indian-Eskimo,Male,32026.740234375,0.0,20.0,1.0,1.0
36.77000045776367,Self-Employed,1.0,7.0,Married,Sales,Unmarried,Asian-Pac-Islander,Female,39056.66015625,0.03999999910593033,8.020000457763672,1.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
43.0,Other/Unknown,4.0,13.0,Widowed,Other,Husband,Amer-Indian-Eskimo,Female,23087.94921875,0.0,35.0,1.0,1.0
56.02000045776367,Self-Employed,2.0,9.0,Widowed,Military,Husband,Asian-Pac-Islander,Female,18882.560546875,0.0,40.029998779296875,1.0,1.0
17.0,Self-Employed,5.0,14.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
17.0,Self-Employed,4.0,13.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
56.849998474121094,Self-Employed,3.0,10.0,Widowed,Blue-Collar,Husband,Amer-Indian-Eskimo,Male,20478.75,0.0,45.02000045776367,1.0,1.0
73.0,Self-Employed,1.0,2.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,19489.55078125,1735.25,20.0,1.0,1.0
53.66999816894531,Self-Employed,3.0,10.0,Widowed,Military,Wife,Amer-Indian-Eskimo,Male,19568.330078125,0.009999999776482582,42.0099983215332,1.0,1.0
17.0,Self-Employed,5.0,14.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
66.0,Self-Employed,2.0,9.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,22831.080078125,0.0,10.020000457763672,1.0,1.0
22.0,Self-Employed,2.0,9.0,Married,Sales,Unmarried,Amer-Indian-Eskimo,Male,0.009999999776482582,0.0,34.9900016784668,1.0,0.0
17.0,Self-Employed,3.0,11.0,NotMarried,White-Collar,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,2.490000009536743,1.0,0.0
31.0,Self-Employed,2.0,9.0,Married,Sales,Unmarried,Amer-Indian-Eskimo,Female,0.2199999988079071,0.0,35.0,1.0,0.0
73.5,Self-Employed,2.0,9.0,Widowed,Blue-Collar,Wife,Amer-Indian-Eskimo,Male,12705.5595703125,2206.179931640625,59.0,0.0,1.0
39.0,Self-Employed,2.0,9.0,NotMarried,Other,Other-relative,Asian-Pac-Islander,Male,19865.9296875,0.0,45.02000045776367,1.0,1.0
17.0,Self-Employed,3.0,10.0,NotMarried,Blue-Collar,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,1.0,1.0,0.0
20.049999237060547,Self-Employed,3.0,10.0,Married,Sales,Husband,Amer-Indian-Eskimo,Male,29936.75,0.0,40.0099983215332,1.0,1.0
32.5099983215332,Self-Employed,3.0,12.0,Married,Admin,Not-in-family,Amer-Indian-Eskimo,Female,24118.55078125,0.0,39.9900016784668,1.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,White-Collar,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
17.0,Private,6.0,15.0,NotMarried,Admin,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
36.0,Other/Unknown,6.0,16.0,Married,Admin,Husband,Amer-Indian-Eskimo,Female,15575.1396484375,0.03999999910593033,30.030000686645508,1.0,1.0
17.0,Other/Unknown,4.0,13.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
31.0,Self-Employed,3.0,10.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,17369.169921875,0.0,40.02000045776367,1.0,1.0
48.0099983215332,Private,2.0,9.0,NotMarried,Service,Own-child,Amer-Indian-Eskimo,Female,13618.0595703125,0.009999999776482582,40.02000045776367,1.0,1.0
42.959999084472656,Self-Employed,3.0,11.0,Married,Service,Husband,Amer-Indian-Eskimo,Female,18562.970703125,0.0,45.02000045776367,1.0,1.0
40.0,Other/Unknown,2.0,9.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,22757.16015625,0.0,50.0,1.0,1.0
57.0,Self-Employed,2.0,9.0,NotMarried,Admin,Own-child,Amer-Indian-Eskimo,Female,19946.6796875,0.0,15.010000228881836,1.0,1.0
50.349998474121094,Private,4.0,13.0,Married,Admin,Husband,Amer-Indian-Eskimo,Male,19625.4296875,0.0,35.0,1.0,1.0
38.86000061035156,Private,2.0,9.0,Married,Sales,Unmarried,Amer-Indian-Eskimo,Male,32686.619140625,0.0,40.029998779296875,1.0,1.0
65.0,Self-Employed,6.0,16.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,1.0,1.0
26.0,Other/Unknown,1.0,6.0,Married,Admin,Husband,Amer-Indian-Eskimo,Male,31024.880859375,0.03999999910593033,32.0,1.0,1.0
42.0,Self-Employed,3.0,10.0,NotMarried,Service,Own-child,Amer-Indian-Eskimo,Female,12691.2001953125,0.0,40.0099983215332,1.0,1.0
17.0,Self-Employed,5.0,14.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,0.0,0.0
62.0,Self-Employed,1.0,4.0,Widowed,Other,Unmarried,Amer-Indian-Eskimo,Female,29364.66015625,0.0,40.0,1.0,1.0
50.400001525878906,Self-Employed,3.0,11.0,Married,Military,Unmarried,Amer-Indian-Eskimo,Female,18253.98046875,0.0,50.02000045776367,1.0,1.0
75.98999786376953,Other/Unknown,3.0,10.0,Separated,White-Collar,Husband,Amer-Indian-Eskimo,Female,25708.2890625,0.0,7.989999771118164,1.0,1.0
36.2400016784668,Self-Employed,3.0,10.0,Married,Admin,Unmarried,Amer-Indian-Eskimo,Male,26333.0,0.0,40.0,1.0,1.0
72.76000213623047,Self-Employed,4.0,13.0,Married,Blue-Collar,Unmarried,Amer-Indian-Eskimo,Male,21080.73046875,0.0,40.02000045776367,1.0,1.0
29.0,Self-Employed,1.0,8.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,21675.349609375,0.0,40.0,1.0,1.0
32.02000045776367,Self-Employed,1.0,6.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,32023.83984375,0.009999999776482582,40.0099983215332,0.0,1.0
22.0,Other/Unknown,3.0,10.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,22223.0390625,0.0,40.040000915527344,1.0,1.0
55.75,Private,2.0,9.0,Married,Blue-Collar,Husband,Asian-Pac-Islander,Male,27258.759765625,0.0,50.029998779296875,1.0,1.0
54.43000030517578,Private,3.0,10.0,Widowed,Blue-Collar,Husband,Amer-Indian-Eskimo,Male,21645.16015625,0.0,40.0099983215332,1.0,1.0
23.010000228881836,Self-Employed,4.0,13.0,NotMarried,Sales,Own-child,Amer-Indian-Eskimo,Female,19118.76953125,0.0,19.989999771118164,1.0,1.0
17.0,Private,6.0,15.0,NotMarried,Admin,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
41.0099983215332,Self-Employed,4.0,13.0,Widowed,Sales,Husband,Amer-Indian-Eskimo,Female,21887.740234375,0.0,40.0099983215332,1.0,1.0
17.0,Private,5.0,14.0,Widowed,Admin,Wife,Asian-Pac-Islander,Male,822.3900146484375,0.0,40.0,1.0,0.0
30.010000228881836,Self-Employed,2.0,9.0,Married,Other,Husband,Amer-Indian-Eskimo,Female,2.6700000762939453,0.0,45.0099983215332,1.0,0.0
28.690000534057617,Self-Employed,3.0,10.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,28883.060546875,0.0,35.02000045776367,1.0,1.0
46.4900016784668,Self-Employed,2.0,9.0,Separated,Blue-Collar,Unmarried,Amer-Indian-Eskimo,Male,29499.140625,0.0,40.0,1.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,White-Collar,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
17.0,Self-Employed,3.0,10.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,0.0,1885.8599853515625,1.0,1.0,0.0
42.599998474121094,Self-Employed,3.0,10.0,Married,Blue-Collar,Unmarried,Amer-Indian-Eskimo,Male,28734.5390625,0.05000000074505806,39.9900016784668,0.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,White-Collar,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
26.270000457763672,Self-Employed,2.0,9.0,Married,Other,Husband,Amer-Indian-Eskimo,Female,27504.0390625,0.0,40.0,1.0,1.0
25.09000015258789,Self-Employed,3.0,10.0,Married,Other,Husband,Amer-Indian-Eskimo,Female,25275.740234375,0.0,40.0,1.0,1.0
40.0099983215332,Self-Employed,2.0,9.0,Widowed,White-Collar,Husband,Amer-Indian-Eskimo,Male,25092.150390625,0.0,40.0099983215332,1.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,Military,Own-child,Asian-Pac-Islander,Female,0.0,0.0,1.0,1.0,0.0
52.0,Self-Employed,3.0,10.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,16583.419921875,0.0,40.0099983215332,1.0,1.0
17.0,Self-Employed,3.0,10.0,NotMarried,Other,Own-child,Asian-Pac-Islander,Female,0.0,0.0,17.399999618530273,1.0,0.0
72.69999694824219,Self-Employed,4.0,13.0,Married,Blue-Collar,Unmarried,Amer-Indian-Eskimo,Male,21115.009765625,0.0,40.0,1.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
17.0,Self-Employed,4.0,13.0,NotMarried,White-Collar,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
17.0,Other/Unknown,4.0,13.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
17.0,Private,4.0,13.0,NotMarried,Blue-Collar,Other-relative,Amer-Indian-Eskimo,Male,0.0,1256.989990234375,1.0,1.0,0.0
17.0,Self-Employed,4.0,13.0,NotMarried,Admin,Own-child,Amer-Indian-Eskimo,Female,0.0,1976.949951171875,1.0,1.0,0.0
45.0099983215332,Self-Employed,3.0,10.0,Widowed,Other,Wife,Amer-Indian-Eskimo,Male,26912.94921875,0.0,40.0,1.0,1.0
62.0,Other/Unknown,2.0,9.0,NotMarried,White-Collar,Own-child,Amer-Indian-Eskimo,Female,19126.509765625,0.05000000074505806,40.02000045776367,1.0,1.0
48.0,Self-Employed,1.0,3.0,Married,Other,Husband,Amer-Indian-Eskimo,Female,29264.94921875,0.0,40.0,0.0,1.0
66.38999938964844,Self-Employed,2.0,9.0,Widowed,Sales,Wife,Asian-Pac-Islander,Male,29630.1796875,0.0,40.0,0.0,1.0
41.900001525878906,Self-Employed,2.0,9.0,Married,Other,Wife,Amer-Indian-Eskimo,Male,29930.6796875,0.0,35.0,1.0,1.0
37.16999816894531,Self-Employed,2.0,9.0,Married,Other,Unmarried,Asian-Pac-Islander,Female,32885.0703125,0.0,40.0,1.0,1.0
43.0,Self-Employed,2.0,9.0,Widowed,Sales,Husband,Amer-Indian-Eskimo,Male,29123.3203125,0.0,35.0099983215332,1.0,1.0
26.0,Self-Employed,4.0,13.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,14354.2001953125,0.0,40.0,1.0,1.0
36.0,Self-Employed,2.0,9.0,NotMarried,White-Collar,Own-child,Amer-Indian-Eskimo,Female,14863.3603515625,0.0,50.0099983215332,1.0,1.0
17.0,Private,6.0,16.0,Married,Admin,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,28.520000457763672,1.0,0.0
48.060001373291016,Private,4.0,13.0,Married,Military,Husband,Amer-Indian-Eskimo,Male,16250.25,0.0,50.0,1.0,1.0
17.0,Self-Employed,1.0,3.0,NotMarried,Other,Other-relative,White,Male,0.0,2129.219970703125,5.920000076293945,1.0,0.0
17.0,Self-Employed,3.0,11.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
47.630001068115234,Self-Employed,2.0,9.0,Married,White-Collar,Husband,Amer-Indian-Eskimo,Female,23920.619140625,0.0,30.010000228881836,1.0,1.0
56.0,Other/Unknown,2.0,9.0,Married,Military,Husband,Amer-Indian-Eskimo,Female,15594.6298828125,0.03999999910593033,70.0,1.0,1.0
39.0,Other/Unknown,5.0,14.0,Married,Admin,Husband,Amer-Indian-Eskimo,Female,16694.9296875,0.0,40.0,1.0,1.0
46.0099983215332,Self-Employed,1.0,3.0,Widowed,Other,Husband,Amer-Indian-Eskimo,Female,27281.76953125,0.029999999329447746,50.0099983215332,0.0,1.0
36.0,Self-Employed,1.0,7.0,Married,Other,Wife,Black,Female,0.0,0.0,65.01000213623047,1.0,0.0
42.0,Other/Unknown,2.0,9.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,15943.0400390625,2001.75,39.9900016784668,1.0,1.0
50.0,Self-Employed,2.0,9.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,17796.0,0.0,50.0099983215332,1.0,1.0
33.619998931884766,Self-Employed,1.0,7.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,34734.30859375,0.0,20.010000228881836,1.0,1.0
57.0099983215332,Self-Employed,1.0,4.0,Separated,Other,Wife,Asian-Pac-Islander,Male,34726.9609375,0.05000000074505806,40.0,1.0,1.0
73.0,Self-Employed,2.0,9.0,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Male,32552.08984375,0.0,12.020000457763672,1.0,1.0
50.0,Private,3.0,10.0,Married,Blue-Collar,Husband,Amer-Indian-Eskimo,Female,20036.4296875,0.0,40.0,1.0,1.0
35.0099983215332,Self-Employed,3.0,10.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,26586.759765625,0.0,45.0,1.0,1.0
27.020000457763672,Self-Employed,3.0,10.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,16813.6796875,0.0,45.0099983215332,1.0,1.0
33.75,Self-Employed,3.0,10.0,Married,Admin,Husband,Amer-Indian-Eskimo,Male,23547.740234375,0.009999999776482582,40.0,1.0,1.0
30.700000762939453,Self-Employed,3.0,10.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,27958.900390625,0.05000000074505806,40.0,1.0,1.0
23.010000228881836,Other/Unknown,2.0,9.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,31594.779296875,0.0,40.0,1.0,1.0
62.72999954223633,Self-Employed,2.0,9.0,Married,Blue-Collar,Unmarried,Amer-Indian-Eskimo,Male,27236.48046875,0.0,40.0099983215332,1.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,Military,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,1.0,0.0
26.030000686645508,Self-Employed,1.0,6.0,NotMarried,Blue-Collar,Other-relative,Amer-Indian-Eskimo,Male,18856.669921875,0.0,40.0099983215332,1.0,1.0
47.0099983215332,Self-Employed,3.0,10.0,NotMarried,Blue-Collar,Own-child,Amer-Indian-Eskimo,Female,12945.599609375,0.0,45.0,0.0,1.0
40.09000015258789,Self-Employed,2.0,9.0,Widowed,Sales,Husband,Asian-Pac-Islander,Female,27504.359375,0.0,40.0,1.0,1.0
58.0,Self-Employed,1.0,5.0,Widowed,Sales,Wife,Amer-Indian-Eskimo,Male,29614.83984375,0.0,40.0,1.0,1.0
52.25,Self-Employed,3.0,10.0,Married,White-Collar,Unmarried,Amer-Indian-Eskimo,Male,25813.490234375,0.0,40.02000045776367,1.0,1.0
29.0,Self-Employed,2.0,9.0,NotMarried,White-Collar,Other-relative,Amer-Indian-Eskimo,Male,18525.8203125,0.0,18.0,1.0,1.0
36.0,Self-Employed,1.0,7.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,21464.130859375,0.05999999865889549,43.0,1.0,1.0
46.0099983215332,Self-Employed,2.0,9.0,Widowed,Military,Husband,Amer-Indian-Eskimo,Male,19149.849609375,0.0,60.02000045776367,1.0,1.0
69.01000213623047,Self-Employed,1.0,2.0,Separated,Sales,Husband,Asian-Pac-Islander,Male,37206.359375,0.05000000074505806,4.0,1.0,1.0
69.0,Self-Employed,2.0,9.0,Separated,Blue-Collar,Husband,Amer-Indian-Eskimo,Male,22511.140625,0.0,39.9900016784668,1.0,1.0
38.560001373291016,Self-Employed,2.0,9.0,Married,Sales,Unmarried,Asian-Pac-Islander,Male,35747.28125,0.019999999552965164,40.0,1.0,1.0
50.25,Self-Employed,2.0,9.0,Married,Blue-Collar,Unmarried,Amer-Indian-Eskimo,Female,24563.859375,0.0,48.0099983215332,1.0,1.0
83.13999938964844,Private,2.0,9.0,Widowed,Blue-Collar,Wife,Asian-Pac-Islander,Male,24908.880859375,0.0,35.0,1.0,1.0
30.670000076293945,Self-Employed,3.0,10.0,Married,Other,Unmarried,Amer-Indian-Eskimo,Female,28002.880859375,0.03999999910593033,40.0099983215332,1.0,1.0
17.0,Private,2.0,9.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,26.020000457763672,1.0,0.0
51.7400016784668,Self-Employed,2.0,9.0,Married,White-Collar,Unmarried,Amer-Indian-Eskimo,Male,30619.4609375,0.0,20.0,1.0,1.0
53.0,Private,2.0,9.0,NotMarried,Blue-Collar,Own-child,Amer-Indian-Eskimo,Female,14861.51953125,0.0,40.0,1.0,1.0
50.0099983215332,Self-Employed,1.0,5.0,Widowed,Other,Husband,Amer-Indian-Eskimo,Female,26179.640625,0.0,50.0,1.0,1.0
17.0,Self-Employed,2.0,9.0,NotMarried,Military,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,1.0,1.0,0.0
17.0,Self-Employed,3.0,10.0,NotMarried,Other,Own-child,Amer-Indian-Eskimo,Female,0.0,2602.760009765625,1.0,1.0,0.0
