age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
17.0,Other/Unknown,3.0,10.0,Married,Professional,Unmarried,Black,Male,0.0,0.0,1.0,1.0,0.0
17.0,Self-Employed,2.0,9.0,NotMarried,Service,Wife,Black,Male,96.6500015258789,0.0,39.9900016784668,1.0,0.0
17.0,Self-Employed,4.0,13.0,NotMarried,Sales,Own-child,Black,Male,0.0,0.0,41.25,1.0,0.0
17.0,Other/Unknown,4.0,13.0,Married,Service,Unmarried,White,Male,0.0,0.0,1.0,1.0,0.0
59.58000183105469,Other/Unknown,3.0,12.0,Widowed,Other,Own-child,Black,Female,0.0,0.0,35.0,1.0,0.0
40.0,Other/Unknown,2.0,9.0,NotMarried,White-Collar,Own-child,Black,Male,25248.919921875,0.0,40.029998779296875,1.0,1.0
30.969999313354492,Other/Unknown,2.0,9.0,Separated,Service,Own-child,Black,Male,2291.7099609375,0.0,40.0099983215332,1.0,0.0
17.0,Other/Unknown,1.0,4.0,NotMarried,Service,Wife,Black,Male,1460.68994140625,0.0,39.9900016784668,1.0,0.0
57.130001068115234,Other/Unknown,2.0,9.0,Separated,Other,Other-relative,Black,Female,279.9200134277344,0.0,35.0099983215332,0.0,0.0
22.25,Other/Unknown,2.0,9.0,Married,Military,Unmarried,Black,Male,7493.5400390625,0.0,40.029998779296875,1.0,0.0
17.0,Self-Employed,5.0,14.0,NotMarried,Professional,Own-child,Black,Female,0.0,0.0,1.0,1.0,0.0
36.2400016784668,Other/Unknown,3.0,10.0,NotMarried,Blue-Collar,Wife,Black,Female,26327.259765625,0.0,40.0099983215332,1.0,1.0
17.0,Other/Unknown,2.0,9.0,NotMarried,Service,Wife,Black,Male,0.0,0.0,38.75,1.0,0.0
30.81999969482422,Other/Unknown,2.0,9.0,Married,Service,Unmarried,Black,Male,6807.490234375,0.0,45.0099983215332,1.0,0.0
17.0,Self-Employed,4.0,13.0,NotMarried,Service,Own-child,Black,Male,0.0,0.0,1.0,1.0,0.0
25.239999771118164,Other/Unknown,4.0,13.0,NotMarried,Service,Wife,Black,Male,25996.109375,0.0,40.0,1.0,1.0
17.0,Other/Unknown,4.0,13.0,NotMarried,Blue-Collar,Own-child,Black,Female,0.0,1563.7900390625,1.0,1.0,0.0
47.84000015258789,Government,6.0,15.0,Married,Blue-Collar,Unmarried,Black,Male,27379.4609375,0.0,1.0,1.0,1.0
25.979999542236328,Other/Unknown,2.0,9.0,Married,Military,Unmarried,Black,Male,6990.02978515625,0.0,40.0099983215332,1.0,0.0
34.09000015258789,Other/Unknown,3.0,10.0,Married,Other,Unmarried,Black,Male,10940.51953125,0.0,20.0,1.0,0.0
21.59000015258789,Other/Unknown,2.0,9.0,Married,Service,Unmarried,Black,Male,32796.96875,0.0,31.170000076293945,1.0,1.0
17.0,Other/Unknown,1.0,8.0,NotMarried,White-Collar,Own-child,Other,Male,0.0,0.0,40.0099983215332,1.0,0.0
60.02000045776367,Other/Unknown,1.0,4.0,Separated,White-Collar,Own-child,Black,Male,3407.550048828125,0.0,40.0,1.0,0.0
38.45000076293945,Other/Unknown,1.0,8.0,Married,White-Collar,Not-in-family,Black,Female,8680.3603515625,0.0,23.979999542236328,1.0,0.0
17.0,Other/Unknown,3.0,12.0,NotMarried,White-Collar,Wife,Black,Female,0.0,2204.840087890625,1.0,1.0,0.0
34.209999084472656,Other/Unknown,2.0,9.0,Married,Service,Unmarried,Black,Male,3886.64990234375,0.0,64.9800033569336,1.0,0.0
24.920000076293945,Other/Unknown,2.0,9.0,Married,Service,Unmarried,Black,Male,7235.18994140625,0.0,48.0099983215332,1.0,0.0
48.72999954223633,Other/Unknown,2.0,9.0,Married,Sales,Unmarried,Black,Male,11430.400390625,0.10999999940395355,23.989999771118164,1.0,0.0
17.020000457763672,Other/Unknown,5.0,14.0,Separated,Professional,Own-child,Black,Male,24446.900390625,0.029999999329447746,8.149999618530273,1.0,1.0
29.459999084472656,Other/Unknown,2.0,9.0,Separated,Service,Husband,Black,Male,28366.2890625,0.0,40.02000045776367,1.0,1.0
17.0,Other/Unknown,3.0,11.0,Widowed,Professional,Own-child,Black,Female,0.0,0.05000000074505806,36.72999954223633,1.0,0.0
17.010000228881836,Other/Unknown,3.0,10.0,Married,Other,Unmarried,Black,Male,38642.6796875,0.0,12.25,1.0,1.0
23.0,Other/Unknown,3.0,10.0,NotMarried,Blue-Collar,Wife,White,Female,18113.75,0.0,40.0,1.0,1.0
17.0,Other/Unknown,2.0,9.0,NotMarried,Service,Other-relative,Black,Female,0.0,0.0,1.0,1.0,0.0
17.0,Self-Employed,5.0,14.0,NotMarried,Other,Own-child,Black,Female,0.0,1874.93994140625,1.0,1.0,0.0
17.0,Government,3.0,10.0,NotMarried,Military,Wife,Black,Female,0.0,0.0,14.229999542236328,1.0,0.0
29.959999084472656,Other/Unknown,3.0,11.0,Married,Blue-Collar,Unmarried,Black,Male,36183.78125,0.0,2.2100000381469727,1.0,1.0
20.8799991607666,Other/Unknown,3.0,10.0,NotMarried,Sales,Wife,Black,Male,0.0,0.0,39.9900016784668,1.0,0.0
28.3799991607666,Other/Unknown,4.0,13.0,Married,Blue-Collar,Unmarried,Black,Male,35036.69921875,0.03999999910593033,1.0,1.0,1.0
48.209999084472656,Other/Unknown,3.0,10.0,NotMarried,Military,Own-child,Black,Male,0.0,0.0,1.0,1.0,0.0
17.0,Other/Unknown,2.0,9.0,Married,Military,Not-in-family,Black,Female,5266.8798828125,0.0,40.0099983215332,1.0,0.0
17.0,Self-Employed,3.0,10.0,Married,Other,Husband,Black,Male,7279.3701171875,0.0,44.9900016784668,1.0,0.0
26.06999969482422,Other/Unknown,3.0,10.0,NotMarried,Service,Own-child,Black,Male,25176.8203125,0.0,40.0,1.0,1.0
24.0,Other/Unknown,2.0,9.0,NotMarried,Service,Other-relative,Black,Male,18996.619140625,0.0,40.0099983215332,1.0,1.0
37.58000183105469,Other/Unknown,3.0,10.0,NotMarried,Other,Wife,Black,Male,0.0,0.0,24.979999542236328,1.0,0.0
17.0,Other/Unknown,4.0,13.0,Married,Blue-Collar,Unmarried,Black,Male,0.0,0.0,1.0,1.0,0.0
17.0,Other/Unknown,3.0,10.0,NotMarried,White-Collar,Wife,Black,Female,0.0,0.0,19.899999618530273,1.0,0.0
36.7599983215332,Other/Unknown,1.0,7.0,NotMarried,White-Collar,Wife,White,Male,2727.0,0.029999999329447746,8.010000228881836,1.0,0.0
17.0,Other/Unknown,4.0,13.0,Married,Professional,Unmarried,Black,Male,0.0,0.0,1.0,1.0,0.0
43.0,Government,4.0,13.0,Separated,Service,Own-child,Black,Male,23084.439453125,0.0,35.0,1.0,1.0
37.45000076293945,Other/Unknown,2.0,9.0,Separated,Professional,Own-child,White,Male,0.0,0.0,40.029998779296875,1.0,0.0
17.0,Other/Unknown,5.0,14.0,Married,Professional,Unmarried,Black,Male,0.0,0.0,1.0,1.0,0.0
19.549999237060547,Other/Unknown,4.0,13.0,Married,Professional,Unmarried,Black,Male,31815.060546875,0.0,1.0,1.0,1.0
56.84000015258789,Other/Unknown,3.0,10.0,Separated,Other,Own-child,Black,Female,0.0,0.0,45.0099983215332,1.0,0.0
72.98999786376953,Other/Unknown,1.0,2.0,Married,Service,Unmarried,Black,Male,3106.72998046875,1735.4000244140625,19.979999542236328,1.0,0.0
17.0,Other/Unknown,3.0,10.0,Separated,Professional,Other-relative,Black,Female,0.0,0.0,18.489999771118164,1.0,0.0
22.6200008392334,Other/Unknown,5.0,14.0,Married,Professional,Unmarried,Black,Male,29989.44921875,0.0,1.0,1.0,1.0
29.8700008392334,Other/Unknown,2.0,9.0,Married,Service,Unmarried,Black,Male,11218.2197265625,0.0,10.020000457763672,1.0,0.0
22.0,Other/Unknown,2.0,9.0,NotMarried,White-Collar,Wife,Black,Female,21738.19921875,0.0,34.9900016784668,1.0,1.0
26.229999542236328,Other/Unknown,3.0,11.0,Married,Military,Unmarried,Black,Male,32549.529296875,0.05000000074505806,2.509999990463257,1.0,1.0
31.0,Other/Unknown,2.0,9.0,NotMarried,White-Collar,Wife,Black,Male,24495.119140625,0.0,35.0,1.0,1.0
17.0,Other/Unknown,2.0,9.0,Separated,Other,Other-relative,Black,Female,0.0,2205.56005859375,25.559999465942383,0.0,0.0
21.0,Other/Unknown,2.0,9.0,Married,Service,Not-in-family,White,Female,3582.639892578125,0.0,45.02000045776367,1.0,0.0
17.0,Other/Unknown,3.0,10.0,Married,Other,Not-in-family,Black,Female,35432.76171875,0.0,1.0099999904632568,1.0,1.0
17.0,Other/Unknown,3.0,10.0,NotMarried,White-Collar,Own-child,Black,Female,0.0,0.0,15.100000381469727,1.0,0.0
17.0,Other/Unknown,3.0,12.0,NotMarried,Blue-Collar,Husband,Black,Male,0.0,0.0,31.399999618530273,1.0,0.0
23.68000030517578,Other/Unknown,4.0,13.0,Married,Military,Unmarried,Black,Male,31107.419921875,0.0,1.0,1.0,1.0
53.849998474121094,Self-Employed,6.0,15.0,Married,Blue-Collar,Unmarried,Black,Male,28038.640625,0.029999999329447746,1.0,1.0,1.0
17.0,Government,6.0,16.0,NotMarried,Blue-Collar,Own-child,Black,Male,0.0,0.15000000596046448,1.0,1.0,0.0
45.970001220703125,Government,4.0,13.0,Married,Professional,Unmarried,Black,Male,28458.740234375,0.0,1.0,1.0,1.0
26.43000030517578,Other/Unknown,3.0,10.0,Married,Service,Unmarried,Black,Male,5772.8798828125,0.0,40.029998779296875,1.0,0.0
33.08000183105469,Self-Employed,2.0,9.0,Married,Sales,Unmarried,Black,Male,13392.330078125,0.07999999821186066,40.0099983215332,1.0,0.0
42.939998626708984,Other/Unknown,3.0,11.0,NotMarried,Sales,Own-child,Black,Male,0.0,0.0,44.869998931884766,1.0,0.0
25.170000076293945,Government,2.0,9.0,Married,Service,Unmarried,Black,Male,9241.0703125,0.0,49.9900016784668,1.0,0.0
37.31999969482422,Other/Unknown,2.0,9.0,Married,Blue-Collar,Unmarried,Black,Male,11659.6298828125,0.0,15.0,1.0,0.0
50.349998474121094,Self-Employed,4.0,13.0,NotMarried,Blue-Collar,Own-child,Black,Female,19618.900390625,0.0,34.9900016784668,1.0,1.0
38.849998474121094,Self-Employed,2.0,9.0,NotMarried,White-Collar,Wife,Black,Female,32679.689453125,0.0,40.029998779296875,1.0,1.0
17.0,Other/Unknown,6.0,16.0,Married,Professional,Unmarried,Black,Male,0.0,0.0,39.9900016784668,1.0,0.0
25.989999771118164,Government,1.0,6.0,NotMarried,Blue-Collar,Own-child,Black,Female,2123.800048828125,0.05999999865889549,31.989999771118164,1.0,0.0
39.11000061035156,Other/Unknown,3.0,10.0,Married,Sales,Unmarried,Black,Male,8538.740234375,0.0,40.0,1.0,0.0
17.010000228881836,Other/Unknown,5.0,14.0,Married,Professional,Unmarried,Black,Male,30370.51953125,0.0,1.0,0.0,1.0
61.9900016784668,Other/Unknown,1.0,4.0,Separated,Service,Wife,Black,Male,4232.3701171875,0.0,39.9900016784668,1.0,0.0
17.0,Other/Unknown,3.0,11.0,NotMarried,Professional,Wife,Black,Male,0.0,0.0,15.979999542236328,1.0,0.0
17.0,Government,3.0,10.0,Widowed,Military,Own-child,Black,Male,5864.77978515625,0.0,7.989999771118164,1.0,0.0
17.0,Other/Unknown,3.0,10.0,NotMarried,Blue-Collar,Wife,Black,Female,0.0,0.0,24.489999771118164,1.0,0.0
27.219999313354492,Other/Unknown,4.0,13.0,NotMarried,Other,Wife,Black,Female,0.0,0.0,14.739999771118164,1.0,0.0
28.860000610351562,Other/Unknown,1.0,8.0,Married,Service,Unmarried,Black,Male,9926.91015625,0.0,40.0,1.0,0.0
17.25,Other/Unknown,1.0,6.0,NotMarried,Service,Wife,Black,Male,446.4100036621094,0.05999999865889549,40.0099983215332,0.0,0.0
17.0,Government,3.0,10.0,Married,Service,Unmarried,Black,Male,9389.5703125,0.0,40.040000915527344,1.0,0.0
55.7599983215332,Self-Employed,2.0,9.0,NotMarried,Other,Own-child,White,Female,27248.640625,0.0,50.029998779296875,1.0,1.0
17.0,Self-Employed,3.0,10.0,Separated,Other,Own-child,Black,Female,3096.68994140625,0.0,40.0,1.0,0.0
22.969999313354492,Other/Unknown,4.0,13.0,Married,White-Collar,Unmarried,Black,Male,7297.72998046875,0.0,19.989999771118164,1.0,0.0
53.790000915527344,Self-Employed,6.0,15.0,Married,Blue-Collar,Unmarried,Black,Male,28047.609375,0.0,1.0,1.0,1.0
27.100000381469727,Other/Unknown,4.0,13.0,Separated,White-Collar,Own-child,Black,Male,0.0,0.0,40.0,1.0,0.0
34.84000015258789,Self-Employed,5.0,14.0,Separated,Blue-Collar,Other-relative,White,Female,13064.240234375,0.0,40.0099983215332,1.0,1.0
30.0,Other/Unknown,2.0,9.0,NotMarried,Service,Own-child,Black,Male,21921.9609375,0.0,45.0099983215332,1.0,1.0
17.0,Other/Unknown,3.0,10.0,NotMarried,Service,Wife,Black,Male,0.0,0.0,20.579999923706055,1.0,0.0
46.4900016784668,Other/Unknown,2.0,9.0,Widowed,Other,Wife,Black,Female,2827.239990234375,0.0,40.0,1.0,0.0
23.709999084472656,Other/Unknown,4.0,13.0,Married,Military,Unmarried,Black,Male,31101.5390625,0.0,1.0,1.0,1.0
40.63999938964844,Other/Unknown,3.0,10.0,Married,Service,Unmarried,Black,Male,26898.0390625,1886.0699462890625,1.0,1.0,1.0
17.0,Other/Unknown,3.0,10.0,NotMarried,Other,Wife,Black,Female,0.0,0.0,39.97999954223633,0.0,0.0
23.639999389648438,Other/Unknown,4.0,13.0,Married,Military,Unmarried,Black,Male,31105.5,0.0,1.0,1.0,1.0
17.0,Other/Unknown,2.0,9.0,NotMarried,Service,Own-child,Black,Male,0.0,0.0,33.40999984741211,1.0,0.0
17.0,Other/Unknown,3.0,10.0,NotMarried,Service,Own-child,Black,Male,0.0,0.0,12.34000015258789,1.0,0.0
40.02000045776367,Other/Unknown,2.0,9.0,Separated,Military,Own-child,Black,Female,24983.48046875,0.0,40.0,1.0,1.0
36.56999969482422,Other/Unknown,4.0,13.0,Married,Professional,Unmarried,White,Male,28486.8203125,0.0,1.0,1.0,1.0
24.06999969482422,Other/Unknown,3.0,10.0,Married,Service,Unmarried,Black,Male,6122.2099609375,0.0,39.9900016784668,1.0,0.0
39.47999954223633,Other/Unknown,3.0,10.0,Married,Service,Unmarried,White,Male,30571.560546875,0.0,17.40999984741211,1.0,1.0
72.69999694824219,Other/Unknown,4.0,13.0,NotMarried,Other,Wife,Black,Female,21117.369140625,0.0,40.0099983215332,1.0,1.0
17.020000457763672,Other/Unknown,4.0,13.0,Married,Professional,Unmarried,Black,Male,32081.640625,0.03999999910593033,1.0,1.0,1.0
23.670000076293945,Other/Unknown,4.0,13.0,Married,Military,Unmarried,Black,Male,31105.220703125,0.0,1.0,1.0,1.0
45.970001220703125,Government,4.0,13.0,Married,Professional,Unmarried,Black,Male,28458.689453125,0.0,1.0,1.0,1.0
30.100000381469727,Self-Employed,4.0,13.0,Married,Other,Not-in-family,Black,Female,29031.69921875,1257.1400146484375,1.0,1.0,1.0
17.020000457763672,Other/Unknown,4.0,13.0,Married,Blue-Collar,Unmarried,Black,Male,30624.5703125,1976.800048828125,1.0,1.0,1.0
17.0,Other/Unknown,3.0,10.0,Separated,Service,Other-relative,Black,Female,0.0,0.0,29.389999389648438,1.0,0.0
56.31999969482422,Government,2.0,9.0,Married,Military,Unmarried,Black,Male,4714.18994140625,0.11999999731779099,40.02000045776367,1.0,0.0
48.0,Other/Unknown,1.0,3.0,NotMarried,Service,Own-child,Black,Male,0.0,0.0,40.0,0.0,0.0
47.119998931884766,Other/Unknown,2.0,9.0,Separated,White-Collar,Other-relative,White,Female,0.0,0.0,33.5,0.0,0.0
17.0,Other/Unknown,2.0,9.0,NotMarried,Service,Other-relative,Black,Female,0.0,0.0,1.0,1.0,0.0
17.0,Other/Unknown,2.0,9.0,NotMarried,Service,Wife,White,Male,0.0,0.0,27.860000610351562,1.0,0.0
42.9900016784668,Other/Unknown,2.0,9.0,Separated,White-Collar,Own-child,Black,Female,29098.380859375,0.0,35.0,1.0,1.0
25.290000915527344,Other/Unknown,4.0,13.0,Married,Service,Unmarried,Black,Male,3190.6298828125,0.0,40.0099983215332,1.0,0.0
30.18000030517578,Other/Unknown,2.0,9.0,Married,Military,Unmarried,Black,Male,5185.93994140625,0.0,50.0,1.0,0.0
31.780000686645508,Self-Employed,6.0,16.0,NotMarried,Blue-Collar,Own-child,Black,Female,11125.51953125,0.0,28.530000686645508,1.0,1.0
17.0,Self-Employed,4.0,13.0,NotMarried,Professional,Own-child,Black,Female,0.0,0.0,1.0,1.0,0.0
17.0,Other/Unknown,1.0,3.0,Married,Service,Not-in-family,Amer-Indian-Eskimo,Female,0.0,2129.360107421875,5.929999828338623,1.0,0.0
17.0,Other/Unknown,3.0,11.0,Married,Professional,Unmarried,Black,Male,0.0,0.0,1.0,1.0,0.0
17.0,Other/Unknown,2.0,9.0,NotMarried,Military,Own-child,Black,Male,0.0,0.0,27.239999771118164,1.0,0.0
17.0,Government,2.0,9.0,NotMarried,Professional,Own-child,Black,Male,0.0,0.0,35.34000015258789,1.0,0.0
17.0,Government,5.0,14.0,NotMarried,Blue-Collar,Own-child,Black,Male,0.0,0.0,5.150000095367432,1.0,0.0
21.969999313354492,Other/Unknown,1.0,3.0,Separated,Service,Own-child,Black,Male,5117.1298828125,0.0,50.02000045776367,0.0,0.0
36.02000045776367,Other/Unknown,1.0,7.0,NotMarried,Service,Other-relative,Asian-Pac-Islander,Male,15922.2197265625,0.0,65.0199966430664,1.0,1.0
17.0,Government,2.0,9.0,Married,Service,Unmarried,Black,Male,6356.75,2001.8499755859375,39.9900016784668,1.0,0.0
26.239999771118164,Other/Unknown,2.0,9.0,Married,Service,Unmarried,Black,Male,6811.66015625,0.0,49.97999954223633,1.0,0.0
17.0,Other/Unknown,1.0,7.0,NotMarried,Service,Wife,Black,Male,2974.760009765625,0.0,20.010000228881836,1.0,0.0
17.0,Other/Unknown,1.0,4.0,Widowed,Service,Other-relative,White,Female,0.0,0.0,39.939998626708984,1.0,0.0
73.0,Other/Unknown,2.0,9.0,Widowed,White-Collar,Husband,Black,Female,1531.31005859375,0.0,12.020000457763672,1.0,0.0
17.0,Self-Employed,3.0,10.0,NotMarried,Other,Own-child,Black,Male,0.0,0.0,36.65999984741211,1.0,0.0
35.0099983215332,Other/Unknown,3.0,10.0,NotMarried,Service,Wife,Black,Male,26592.7890625,0.0,45.0,1.0,1.0
26.729999542236328,Other/Unknown,3.0,10.0,Married,Service,Unmarried,Black,Male,5119.22998046875,0.0,45.0,1.0,0.0
17.0,Other/Unknown,3.0,10.0,NotMarried,Blue-Collar,Own-child,Black,Female,0.0,0.029999999329447746,20.56999969482422,1.0,0.0
30.700000762939453,Other/Unknown,3.0,10.0,NotMarried,Service,Wife,Black,Male,27940.080078125,0.07999999821186066,40.0,1.0,1.0
17.0,Government,2.0,9.0,NotMarried,Service,Wife,Black,Male,277.1000061035156,0.0,39.9900016784668,1.0,0.0
35.47999954223633,Other/Unknown,2.0,9.0,NotMarried,Other,Wife,Black,Female,0.0,0.0,39.9900016784668,1.0,0.0
17.43000030517578,Other/Unknown,4.0,13.0,Married,Professional,Unmarried,Black,Male,32027.400390625,0.0,1.0,1.0,1.0
25.989999771118164,Other/Unknown,1.0,6.0,Married,Other,Not-in-family,Black,Female,10986.3701171875,0.0,40.0099983215332,1.0,0.0
42.38999938964844,Other/Unknown,3.0,10.0,Married,Other,Unmarried,Black,Male,6881.6201171875,0.0,44.97999954223633,0.0,0.0
40.09000015258789,Other/Unknown,2.0,9.0,Separated,White-Collar,Own-child,White,Male,1672.43994140625,0.0,39.9900016784668,1.0,0.0
42.20000076293945,Other/Unknown,1.0,5.0,Separated,White-Collar,Other-relative,Black,Female,0.0,0.0,39.9900016784668,1.0,0.0
17.0,Other/Unknown,3.0,10.0,NotMarried,Military,Wife,Black,Female,0.0,0.0,1.059999942779541,1.0,0.0
25.8700008392334,Other/Unknown,2.0,9.0,Married,Military,Not-in-family,Black,Female,6597.009765625,0.0,17.979999542236328,1.0,0.0
33.459999084472656,Other/Unknown,1.0,7.0,Married,Service,Unmarried,Black,Male,9178.33984375,0.09000000357627869,43.0,1.0,0.0
17.0,Other/Unknown,2.0,9.0,Separated,Professional,Own-child,Black,Female,0.0,0.0,59.9900016784668,1.0,0.0
69.01000213623047,Other/Unknown,1.0,2.0,Widowed,White-Collar,Own-child,White,Female,4909.669921875,0.029999999329447746,4.0,1.0,0.0
69.0,Other/Unknown,2.0,9.0,Widowed,Other,Own-child,Black,Female,191.75,0.0,39.9900016784668,1.0,0.0
34.20000076293945,Other/Unknown,2.0,9.0,NotMarried,White-Collar,Wife,White,Female,0.0,0.0,20.899999618530273,1.0,0.0
50.220001220703125,Other/Unknown,2.0,9.0,NotMarried,Other,Wife,Black,Male,0.0,0.0,43.95000076293945,1.0,0.0
83.13999938964844,Self-Employed,2.0,9.0,Separated,Other,Other-relative,White,Female,24903.580078125,0.0,35.0,1.0,1.0
30.670000076293945,Other/Unknown,3.0,10.0,NotMarried,Service,Wife,Black,Male,28005.16015625,0.03999999910593033,40.0,1.0,1.0
47.939998626708984,Self-Employed,2.0,9.0,Married,Service,Unmarried,Black,Male,30741.119140625,0.0,26.030000686645508,1.0,1.0
51.72999954223633,Other/Unknown,2.0,9.0,NotMarried,Military,Wife,Black,Female,30609.48046875,0.0,20.0,1.0,1.0
38.75,Self-Employed,2.0,9.0,Married,Other,Unmarried,Black,Male,10814.83984375,0.0,39.9900016784668,1.0,0.0
50.0099983215332,Other/Unknown,1.0,5.0,Separated,Service,Own-child,Black,Male,1723.449951171875,0.0,50.0,1.0,0.0
17.0,Other/Unknown,2.0,9.0,Married,Professional,Not-in-family,Black,Female,33042.69140625,0.0,1.0,1.0,1.0
39.060001373291016,Other/Unknown,3.0,10.0,Married,Service,Unmarried,Black,Male,25030.869140625,2602.550048828125,1.0,1.0,1.0
32.09000015258789,Other/Unknown,3.0,10.0,NotMarried,Blue-Collar,Wife,Black,Male,25415.439453125,0.0,30.020000457763672,1.0,1.0
27.450000762939453,Other/Unknown,3.0,10.0,Married,Service,Unmarried,Black,Male,5665.75,0.0,39.9900016784668,1.0,0.0
50.68000030517578,Other/Unknown,2.0,9.0,NotMarried,Service,Other-relative,Black,Male,23224.19921875,0.0,52.0,1.0,1.0
60.72999954223633,Self-Employed,6.0,15.0,Married,Professional,Unmarried,Black,Male,23300.76953125,0.0,1.0,1.0,1.0
51.470001220703125,Other/Unknown,2.0,9.0,NotMarried,Other,Wife,Black,Female,0.0,0.0,29.959999084472656,1.0,0.0
17.0,Self-Employed,6.0,15.0,Married,Blue-Collar,Unmarried,Black,Male,0.0,1976.449951171875,1.0,1.0,0.0
17.0,Other/Unknown,4.0,13.0,NotMarried,Blue-Collar,Own-child,Black,Female,0.0,0.0,1.0,1.0,0.0
56.5099983215332,Other/Unknown,2.0,9.0,Separated,Other,Other-relative,Black,Female,0.0,0.0,37.97999954223633,0.0,0.0
53.029998779296875,Other/Unknown,3.0,10.0,Separated,Professional,Other-relative,Asian-Pac-Islander,Female,24858.130859375,0.0,15.0,1.0,1.0
21.0,Other/Unknown,2.0,9.0,NotMarried,Service,Wife,Black,Male,23057.1796875,0.05000000074505806,30.0,1.0,1.0
58.0099983215332,Other/Unknown,3.0,10.0,Separated,White-Collar,Own-child,Black,Male,0.0,0.0,40.0099983215332,1.0,0.0
23.65999984741211,Other/Unknown,4.0,13.0,Married,Military,Unmarried,Black,Male,31104.51953125,0.0,1.0,1.0,1.0
28.649999618530273,Other/Unknown,2.0,9.0,Married,Other,Not-in-family,White,Female,6819.97021484375,0.0,40.02000045776367,1.0,0.0
17.0,Self-Employed,3.0,10.0,Separated,Other,Own-child,Black,Female,3694.449951171875,0.0,34.9900016784668,1.0,0.0
17.8799991607666,Other/Unknown,2.0,9.0,Separated,White-Collar,Other-relative,Black,Female,0.0,0.0,39.9900016784668,1.0,0.0
34.529998779296875,Other/Unknown,2.0,9.0,Married,Service,Unmarried,Black,Male,9354.1103515625,0.0,19.989999771118164,1.0,0.0
53.66999816894531,Other/Unknown,2.0,9.0,NotMarried,Other,Own-child,Black,Male,0.0,0.0,40.0,1.0,0.0
37.54999923706055,Other/Unknown,2.0,9.0,Married,Other,Not-in-family,Black,Female,6852.85009765625,0.0,39.9900016784668,1.0,0.0
27.3700008392334,Self-Employed,3.0,10.0,Married,Sales,Unmarried,Black,Male,12189.9404296875,0.0,38.0,1.0,0.0
48.0,Other/Unknown,2.0,9.0,NotMarried,Blue-Collar,Other-relative,White,Female,0.0,0.0,1.0,1.0,0.0
29.6200008392334,Other/Unknown,2.0,9.0,Married,Professional,Unmarried,Black,Male,7253.97021484375,0.0,40.0099983215332,1.0,0.0
17.0,Other/Unknown,3.0,10.0,NotMarried,Service,Wife,Black,Female,0.0,0.0,6.579999923706055,1.0,0.0
74.6500015258789,Other/Unknown,2.0,9.0,Separated,Other,Other-relative,Black,Female,0.0,0.0,44.900001525878906,1.0,0.0
30.989999771118164,Other/Unknown,2.0,9.0,Separated,Service,Own-child,Black,Male,2302.6201171875,0.0,40.0,1.0,0.0
